"MEASURE","Selected Medians and Averages","STATE","State","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101021008","Karabar","A","Annual","2011","2011",1814,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101021009","Queanbeyan","A","Annual","2011","2011",1684,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101021010","Queanbeyan - East","A","Annual","2011","2011",1875,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101021011","Queanbeyan Region","A","Annual","2011","2011",2355,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101021012","Queanbeyan West - Jerrabomberra","A","Annual","2011","2011",2578,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101031013","Bombala","A","Annual","2011","2011",1008,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101031014","Cooma","A","Annual","2011","2011",1186,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101031015","Cooma Region","A","Annual","2011","2011",1227,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101031016","Jindabyne - Berridale","A","Annual","2011","2011",1431,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041017","Batemans Bay","A","Annual","2011","2011",931,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041018","Batemans Bay - South","A","Annual","2011","2011",934,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041019","Bega - Tathra","A","Annual","2011","2011",1116,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041020","Bega-Eden Hinterland","A","Annual","2011","2011",994,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041021","Broulee - Tomakin","A","Annual","2011","2011",1025,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041022","Deua - Wadbilliga","A","Annual","2011","2011",2666,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041023","Eden","A","Annual","2011","2011",973,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041024","Eurobodalla Hinterland","A","Annual","2011","2011",969,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041025","Merimbula - Tura Beach","A","Annual","2011","2011",1019,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041026","Moruya - Tuross Head","A","Annual","2011","2011",958,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","101041027","Narooma - Bermagui","A","Annual","2011","2011",888,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011028","Avoca Beach - Copacabana","A","Annual","2011","2011",1728,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011029","Box Head - MacMasters Beach","A","Annual","2011","2011",1458,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011030","Calga - Kulnura","A","Annual","2011","2011",1395,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011031","Erina - Green Point","A","Annual","2011","2011",1446,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011032","Gosford - Springfield","A","Annual","2011","2011",1335,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011033","Kariong","A","Annual","2011","2011",1602,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011034","Kincumber - Picketts Valley","A","Annual","2011","2011",1284,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011035","Narara","A","Annual","2011","2011",1489,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011036","Niagara Park - Lisarow","A","Annual","2011","2011",1601,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011037","Point Clare - Koolewong","A","Annual","2011","2011",1470,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011038","Saratoga - Davistown","A","Annual","2011","2011",1377,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011039","Terrigal - North Avoca","A","Annual","2011","2011",1687,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011040","Umina - Booker Bay - Patonga","A","Annual","2011","2011",1108,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011041","Wamberal - Forresters Beach","A","Annual","2011","2011",1726,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011042","Woy Woy - Blackwall","A","Annual","2011","2011",1159,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102011043","Wyoming","A","Annual","2011","2011",1308,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021044","Bateau Bay - Killarney Vale","A","Annual","2011","2011",1209,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021045","Blue Haven - San Remo","A","Annual","2011","2011",1137,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021046","Budgewoi - Buff Point - Halekulani","A","Annual","2011","2011",986,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021047","Chittaway Bay - Tumbi Umbi","A","Annual","2011","2011",1388,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021048","Gorokan - Kanwal - Charmhaven","A","Annual","2011","2011",1059,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021049","Jilliby - Yarramalong","A","Annual","2011","2011",1803,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021050","Lake Munmorah - Mannering Park","A","Annual","2011","2011",951,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2011","2011",1593,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2011","2011",1105,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2011","2011",962,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2011","2011",1007,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2011","2011",1366,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2011","2011",1494,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2011","2011",1073,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103011058","Bathurst","A","Annual","2011","2011",1403,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103011059","Bathurst - East","A","Annual","2011","2011",1503,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103011060","Bathurst Region","A","Annual","2011","2011",1445,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103011061","Oberon","A","Annual","2011","2011",1211,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021062","Condobolin","A","Annual","2011","2011",977,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021063","Cowra","A","Annual","2011","2011",1004,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021064","Cowra Region","A","Annual","2011","2011",992,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021065","Forbes","A","Annual","2011","2011",1016,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021066","Grenfell","A","Annual","2011","2011",869,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021067","Parkes (NSW)","A","Annual","2011","2011",1194,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021068","Parkes Region","A","Annual","2011","2011",934,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103021069","West Wyalong","A","Annual","2011","2011",1069,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031070","Lithgow","A","Annual","2011","2011",1123,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031071","Lithgow Region","A","Annual","2011","2011",1296,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031072","Mudgee","A","Annual","2011","2011",1379,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031073","Mudgee Region - East","A","Annual","2011","2011",925,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031074","Mudgee Region - West","A","Annual","2011","2011",1063,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103031075","Wollangambe - Wollemi","A","Annual","2011","2011",0,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103041076","Blayney","A","Annual","2011","2011",1378,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103041077","Orange","A","Annual","2011","2011",1286,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103041078","Orange - North","A","Annual","2011","2011",1687,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","103041079","Orange Region","A","Annual","2011","2011",1451,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104011080","Grafton","A","Annual","2011","2011",981,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104011081","Grafton Region","A","Annual","2011","2011",927,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104011082","Maclean - Yamba - Iluka","A","Annual","2011","2011",873,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021083","Bellingen","A","Annual","2011","2011",968,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021084","Coffs Harbour - North","A","Annual","2011","2011",1078,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021085","Coffs Harbour - South","A","Annual","2011","2011",1084,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021086","Coramba - Nana Glen - Bucca","A","Annual","2011","2011",1181,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021087","Dorrigo","A","Annual","2011","2011",857,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021088","Korora - Emerald Beach","A","Annual","2011","2011",1354,,
"MTFI","Median total family income ($/weekly)","1","New South Wales","SA2","Statistical Area Level 2","104021089","Sawtell - Boambee","A","Annual","2011","2011",1096,,
